ncodpers,added_products
649179,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
654063,ind_recibo_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_fond_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
654115,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
654029,ind_cco_fin_ult1 ind_recibo_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1
653984,ind_cco_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
654368,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
654333,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
653928,ind_reca_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_tjcr_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1
654220,ind_cco_fin_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
654219,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
653640,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
653625,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
653686,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
653557,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1
653917,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1
653799,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
654993,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_cco_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1
655045,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
655051,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1 ind_ctpp_fin_ult1
655246,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
655298,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1
655117,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
654791,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_nomina_ult1
654851,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
654842,ind_recibo_ult1 ind_cco_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1 ind_fond_fin_ult1
654824,ind_reca_fin_ult1 ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_plan_fin_ult1 ind_nomina_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1
654639,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_nomina_ult1
652240,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
652171,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
652409,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
652402,ind_tjcr_fin_ult1 ind_cco_fin_ult1 ind_dela_fin_ult1 ind_ctop_fin_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1 ind_nomina_ult1
652058,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1
651792,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1
651970,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
651995,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_valo_fin_ult1 ind_cno_fin_ult1
651998,ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1
652001,ind_nom_pens_ult1 ind_nomina_ult1 ind_tjcr_fin_ult1 ind_ctop_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1
652052,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
652012,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
651942,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
651923,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
651896,ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1
651891,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1
653142,ind_recibo_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_fond_fin_ult1
653138,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
653169,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_dela_fin_ult1
653348,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
653447,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
653259,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
653262,ind_cco_fin_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
652666,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
652608,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1
652596,ind_cco_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
652573,ind_cco_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1
652972,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
652952,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
652768,ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1
673574,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
673569,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
673566,ind_nomina_ult1 ind_nom_pens_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1
673462,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
673426,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
673626,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
673025,ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1
672839,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
673346,ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
673124,ind_recibo_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1
674567,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
674588,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
674455,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1
674387,ind_cco_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
674257,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
674230,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
674214,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
671398,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
671617,ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_valo_fin_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1
670852,ind_fond_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_valo_fin_ult1
670870,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
670720,ind_recibo_ult1 ind_fond_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1
671095,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1
671047,ind_cco_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
671159,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
670957,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
671008,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1
671710,ind_nomina_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_valo_fin_ult1 ind_ctop_fin_ult1 ind_fond_fin_ult1 ind_cco_fin_ult1
672398,ind_nom_pens_ult1 ind_nomina_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_ecue_fin_ult1 ind_cco_fin_ult1
672427,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
672261,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
672258,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nomina_ult1 ind_fond_fin_ult1 ind_ctop_fin_ult1 ind_cno_fin_ult1
672657,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
672707,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1
672674,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
672534,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
672509,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
672253,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1
671815,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1
671800,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
671708,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1
672135,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1
677748,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1
678125,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1
678200,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
678050,ind_cco_fin_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
678100,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1
678076,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
677353,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
677293,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1
677366,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
677422,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1
677402,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1
677394,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
677238,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
677691,ind_recibo_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1
677482,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_ctpp_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
677522,ind_reca_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1
677520,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
679020,ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
679010,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
678976,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
679110,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_cco_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_ctop_fin_ult1
679338,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1
679392,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
678848,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_recibo_ult1
679241,ind_dela_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1
679174,ind_nom_pens_ult1 ind_nomina_ult1 ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1
679178,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1
679198,ind_cco_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1
679187,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
678842,ind_recibo_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1
678534,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_valo_fin_ult1 ind_cno_fin_ult1
678507,ind_recibo_ult1 ind_cco_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1
678838,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
678582,ind_recibo_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1
678664,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
678630,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
675657,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1
675564,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
675715,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1
675778,ind_cco_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1
675795,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
675839,ind_reca_fin_ult1 ind_cco_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1
675821,ind_nomina_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_cco_fin_ult1 ind_plan_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1
675055,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1
675040,ind_tjcr_fin_ult1 ind_cco_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_plan_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
675326,ind_recibo_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1
676614,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1
676645,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
677112,ind_cno_fin_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1
